crypto_name,crypto_symbol,date,open_value,high_value,low_value,close_value,volume_value
Bitcoin,BTC,2019-07-06,10982.41,11665.0,10964.51,11256.49,51469.496331
Bitcoin,BTC,2019-07-05,11145.67,11406.83,10796.44,10970.73,63534.350582
Bitcoin,BTC,2019-07-04,11940.0,12000.0,11055.0,11145.67,66512.221892
Bitcoin,BTC,2019-07-03,10844.98,11991.89,10841.04,11940.0,96815.90029
Bitcoin,BTC,2019-07-02,10624.9,10938.75,9727.0,10842.85,109561.038728
Bitcoin,BTC,2019-07-01,10854.1,11282.28,10030.0,10624.93,90962.268271
Bitcoin,BTC,2019-06-30,11903.13,12180.0,10766.03,10854.1,84512.530443
Bitcoin,BTC,2019-06-29,12407.06,12441.54,11475.02,11903.13,69642.074157
Bitcoin,BTC,2019-06-28,11329.99,12480.0,10982.88,12400.63,95795.203964
Bitcoin,BTC,2019-06-27,13098.38,13478.04,10525.1,11329.99,173894.820889
Bitcoin,BTC,2019-06-26,11821.28,13970.0,11741.0,13093.8,155930.147386
Bitcoin,BTC,2019-06-25,11056.59,11850.0,11026.0,11820.86,61276.686648
Bitcoin,BTC,2019-06-24,10905.95,11143.63,10620.8,11056.59,43101.045285
Bitcoin,BTC,2019-06-23,10729.0,11392.64,10555.18,10906.07,57445.323945
Bitcoin,BTC,2019-06-22,10159.86,11160.0,9921.72,10729.5,104169.447976
Bitcoin,BTC,2019-06-21,9518.06,10174.99,9518.06,10159.86,50484.415892
Bitcoin,BTC,2019-06-20,9253.76,9590.0,9175.2,9517.12,34556.053982
Bitcoin,BTC,2019-06-19,9081.97,9304.0,8960.0,9255.49,32147.706495
Bitcoin,BTC,2019-06-18,9312.13,9336.36,8950.0,9081.55,51554.569401
Bitcoin,BTC,2019-06-17,8953.0,9444.0,8950.0,9313.96,47895.485374
Bitcoin,BTC,2019-06-16,8810.77,9333.0,8760.0,8953.33,63289.251219
Bitcoin,BTC,2019-06-15,8650.88,8864.99,8567.63,8808.7,31791.636039
Bitcoin,BTC,2019-06-14,8216.44,8684.41,8144.32,8650.0,39835.246255
Bitcoin,BTC,2019-06-13,8127.64,8309.82,8010.03,8218.54,30467.764341
Bitcoin,BTC,2019-06-12,7884.9,8200.0,7788.99,8127.64,41597.082622
Bitcoin,BTC,2019-06-11,7981.0,8010.0,7692.23,7884.9,30334.999427
Bitcoin,BTC,2019-06-10,7627.57,8020.0,7511.0,7982.75,36756.078468
Bitcoin,BTC,2019-06-09,7895.28,7935.0,7506.66,7628.13,31568.465157
Bitcoin,BTC,2019-06-08,7978.94,8044.65,7751.0,7893.62,22657.329634
Bitcoin,BTC,2019-06-07,7787.57,8100.0,7737.49,7980.53,33942.225658
Bitcoin,BTC,2019-06-06,7778.08,7868.13,7444.58,7786.7,36624.118747
Bitcoin,BTC,2019-06-05,7687.04,7896.7,7572.78,7776.5,48679.656455
Bitcoin,BTC,2019-06-04,8115.66,8115.66,7481.02,7687.03,74143.948941
Bitcoin,BTC,2019-06-03,8726.0,8800.95,8080.8,8115.82,45692.965104
Bitcoin,BTC,2019-06-02,8545.1,8814.78,8524.0,8725.98,27835.133265
Bitcoin,BTC,2019-06-01,8555.0,8626.0,8442.36,8544.07,31868.234157
Bitcoin,BTC,2019-05-31,8267.1,8594.0,8108.5,8555.0,44727.49162
Bitcoin,BTC,2019-05-30,8646.5,9074.26,8005.0,8269.54,70379.998521
Bitcoin,BTC,2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.865922
Bitcoin,BTC,2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.551534
Bitcoin,BTC,2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.768793
Bitcoin,BTC,2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.144567
Bitcoin,BTC,2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.328817
Bitcoin,BTC,2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.785325
Bitcoin,BTC,2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.184701
Bitcoin,BTC,2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.994589
Bitcoin,BTC,2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.752247
Bitcoin,BTC,2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.208564
Bitcoin,BTC,2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.442058
Bitcoin,BTC,2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.944779
Bitcoin,BTC,2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.008159
Bitcoin,BTC,2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.513996
Bitcoin,BTC,2019-05-15,7945.26,8249.0,7850.0,8169.87,37884.327211
Bitcoin,BTC,2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.722603
Bitcoin,BTC,2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.735333
Bitcoin,BTC,2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.975339
Bitcoin,BTC,2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.424393
Bitcoin,BTC,2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079
Bitcoin,BTC,2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.011436
Bitcoin,BTC,2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.05152
Bitcoin,BTC,2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.064422
Bitcoin,BTC,2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325
Bitcoin,BTC,2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.543775
Bitcoin,BTC,2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991
Bitcoin,BTC,2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849
Bitcoin,BTC,2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835
Bitcoin,BTC,2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216
Bitcoin,BTC,2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823
Bitcoin,BTC,2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079
Bitcoin,BTC,2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869
Bitcoin,BTC,2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935
Bitcoin,BTC,2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513
Bitcoin,BTC,2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948
Bitcoin,BTC,2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413
Bitcoin,BTC,2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917
Bitcoin,BTC,2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309
Bitcoin,BTC,2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939
Bitcoin,BTC,2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274
Bitcoin,BTC,2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323
Bitcoin,BTC,2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001
Bitcoin,BTC,2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134
Bitcoin,BTC,2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493
Bitcoin,BTC,2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581
Bitcoin,BTC,2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739
Bitcoin,BTC,2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802
Bitcoin,BTC,2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614
Bitcoin,BTC,2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686
Bitcoin,BTC,2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471
Bitcoin,BTC,2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311
Bitcoin,BTC,2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782
Bitcoin,BTC,2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804
Bitcoin,BTC,2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313
Bitcoin,BTC,2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806
Bitcoin,BTC,2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168
Bitcoin,BTC,2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743
Bitcoin,BTC,2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263
Bitcoin,BTC,2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641
Bitcoin,BTC,2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433
Bitcoin,BTC,2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601
Bitcoin,BTC,2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444
Bitcoin,BTC,2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875
Bitcoin,BTC,2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852
Bitcoin,BTC,2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627
Bitcoin,BTC,2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217
Bitcoin,BTC,2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648
Bitcoin,BTC,2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318
Bitcoin,BTC,2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318
Bitcoin,BTC,2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119
Bitcoin,BTC,2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255
Bitcoin,BTC,2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815
Bitcoin,BTC,2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801
Bitcoin,BTC,2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577
Ethereum,ETH,2021-12-10,4105.64,4199.37,4100.0,4181.36,14952.3402
Ethereum,ETH,2021-12-09,4436.91,4488.0,4076.16,4105.64,462173.711
Ethereum,ETH,2021-12-08,4306.4,4450.49,4222.95,4436.91,429403.9351
Ethereum,ETH,2021-12-07,4347.57,4425.0,4255.92,4306.4,420749.751
Ethereum,ETH,2021-12-06,4196.44,4376.15,3921.0,4347.59,726742.9638
Ethereum,ETH,2021-12-05,4117.25,4248.19,4031.39,4196.44,536325.4413
Ethereum,ETH,2021-12-04,4215.01,4238.59,3503.68,4117.25,1111773.1451
Ethereum,ETH,2021-12-03,4511.35,4654.88,4032.5,4215.73,677974.8659
Ethereum,ETH,2021-12-02,4582.95,4634.83,4433.0,4511.21,451861.9545
Ethereum,ETH,2021-12-01,4630.25,4778.75,4523.99,4582.95,508198.3105
Ethereum,ETH,2021-11-30,4444.54,4753.0,4346.36,4630.26,743024.4662
Ethereum,ETH,2021-11-29,4294.77,4458.92,4276.89,4444.53,406881.2284
Ethereum,ETH,2021-11-28,4095.29,4298.51,3964.0,4294.78,346471.3551
Ethereum,ETH,2021-11-27,4041.2,4183.66,4028.34,4095.29,275326.5202
Ethereum,ETH,2021-11-26,4524.48,4551.0,3913.0,4041.2,720245.1612
Ethereum,ETH,2021-11-25,4270.1,4550.0,4248.27,4524.85,445868.2434
Ethereum,ETH,2021-11-24,4339.45,4373.94,4167.65,4269.36,448727.0306
Ethereum,ETH,2021-11-23,4086.28,4385.59,4059.62,4339.44,502811.7902
Ethereum,ETH,2021-11-22,4259.7,4320.0,4022.74,4085.97,518501.3338
Ethereum,ETH,2021-11-21,4412.17,4451.0,4242.41,4258.31,340206.3203
Ethereum,ETH,2021-11-20,4294.75,4435.88,4199.86,4412.17,365584.578
Ethereum,ETH,2021-11-19,3996.9,4308.97,3973.01,4294.76,420045.0897
Ethereum,ETH,2021-11-18,4288.07,4344.81,3956.44,3996.9,576945.1837
Ethereum,ETH,2021-11-17,4209.59,4299.91,4063.48,4287.8,472852.1842
Ethereum,ETH,2021-11-16,4563.77,4563.77,4103.0,4209.76,735857.063
Ethereum,ETH,2021-11-15,4626.5,4772.01,4540.0,4563.78,375421.6601
Ethereum,ETH,2021-11-14,4644.27,4696.05,4514.12,4626.5,245309.0674
Ethereum,ETH,2021-11-13,4665.47,4707.6,4584.08,4644.28,220720.6611
Ethereum,ETH,2021-11-12,4719.0,4809.71,4507.85,4665.46,461580.0415
Ethereum,ETH,2021-11-11,4628.68,4779.0,4576.47,4719.0,303688.9765
Ethereum,ETH,2021-11-10,4732.33,4868.0,4461.93,4628.78,553596.99163
Ethereum,ETH,2021-11-09,4807.98,4838.28,4713.89,4732.33,311267.57998
Ethereum,ETH,2021-11-08,4612.59,4822.97,4612.0,4807.98,391102.31806
Ethereum,ETH,2021-11-07,4518.0,4637.98,4502.37,4612.59,243596.5952
Ethereum,ETH,2021-11-06,4474.24,4530.0,4326.17,4518.0,322154.0973
Ethereum,ETH,2021-11-05,4532.31,4570.05,4438.8,4474.24,305651.7244
Ethereum,ETH,2021-11-04,4603.35,4606.65,4420.08,4532.32,368218.25695
Ethereum,ETH,2021-11-03,4589.68,4665.87,4455.0,4603.35,448658.35125
Ethereum,ETH,2021-11-02,4319.43,4599.6,4284.43,4589.89,468184.79301
Ethereum,ETH,2021-11-01,4287.48,4386.58,4146.3,4319.43,417620.7073
Ethereum,ETH,2021-10-31,4322.68,4399.14,4164.35,4287.21,412856.2893
Ethereum,ETH,2021-10-30,4418.89,4434.06,4232.2,4322.68,340223.069
Ethereum,ETH,2021-10-29,4286.01,4460.47,4265.97,4418.89,559231.07691
Ethereum,ETH,2021-10-28,3921.99,4295.0,3890.17,4286.02,626378.5055
Ethereum,ETH,2021-10-27,4131.52,4307.0,3909.0,3922.0,704604.25
Ethereum,ETH,2021-10-26,4220.36,4297.0,4090.21,4131.52,414498.1599
Ethereum,ETH,2021-10-25,4082.33,4236.0,4067.71,4220.37,347438.6534
Ethereum,ETH,2021-10-24,4167.13,4186.57,3961.5,4082.33,350115.8386
Ethereum,ETH,2021-10-23,3972.19,4172.0,3937.51,4167.12,326576.9601
Ethereum,ETH,2021-10-22,4053.0,4167.41,3888.0,3972.2,463222.5428
Ethereum,ETH,2021-10-21,4161.37,4375.0,4013.13,4052.99,798566.55805
Ethereum,ETH,2021-10-20,3876.98,4169.0,3828.05,4161.15,537383.09732
Ethereum,ETH,2021-10-19,3744.96,3886.89,3732.0,3877.03,341268.3723
Ethereum,ETH,2021-10-18,3847.0,3893.14,3676.0,3744.96,401819.9734
Ethereum,ETH,2021-10-17,3829.96,3919.19,3640.0,3846.85,368898.9831
Ethereum,ETH,2021-10-16,3868.38,3971.0,3803.56,3829.96,373727.8549
Ethereum,ETH,2021-10-15,3790.82,3907.77,3734.1,3868.99,504321.732
Ethereum,ETH,2021-10-14,3607.41,3824.0,3586.04,3790.82,481894.1473
Ethereum,ETH,2021-10-13,3491.43,3613.0,3412.7,3607.42,393463.1222
Ethereum,ETH,2021-10-12,3542.12,3547.11,3403.21,3491.46,409377.1918
Ethereum,ETH,2021-10-11,3414.22,3623.8,3371.0,3542.12,493521.882
Ethereum,ETH,2021-10-10,3574.83,3604.0,3405.0,3414.22,580223.6302
Ethereum,ETH,2021-10-09,3563.13,3635.0,3538.07,3574.82,361906.7514
Ethereum,ETH,2021-10-08,3587.47,3695.0,3532.0,3563.13,403597.1437
Ethereum,ETH,2021-10-07,3574.88,3653.98,3470.8,3587.47,486102.3591
Ethereum,ETH,2021-10-06,3515.48,3632.11,3342.0,3574.89,618265.5402
Ethereum,ETH,2021-10-05,3386.31,3545.0,3363.78,3515.27,393900.8818
Ethereum,ETH,2021-10-04,3417.73,3437.19,3270.0,3386.31,485204.642
Ethereum,ETH,2021-10-03,3387.77,3488.0,3342.51,3417.73,360586.8905
Ethereum,ETH,2021-10-02,3309.91,3469.0,3257.0,3387.76,422551.1811
Ethereum,ETH,2021-10-01,3000.62,3330.0,2969.07,3309.91,648714.6151
Ethereum,ETH,2021-09-30,2850.45,3048.42,2837.19,3000.61,506896.7612
Ethereum,ETH,2021-09-29,2805.15,2950.0,2782.0,2850.45,411305.0893
Ethereum,ETH,2021-09-28,2924.76,2970.82,2789.0,2804.91,511325.4643
Ethereum,ETH,2021-09-27,3059.36,3164.94,2922.71,2925.59,510130.7319
Ethereum,ETH,2021-09-26,2921.84,3115.51,2738.17,3059.37,703594.478
Ethereum,ETH,2021-09-25,2928.22,2967.52,2801.57,2921.73,491974.0226
Ethereum,ETH,2021-09-24,3152.41,3158.52,2733.0,2928.53,932090.8856
Ethereum,ETH,2021-09-23,3076.92,3174.5,3033.85,3152.5,459293.8858
Ethereum,ETH,2021-09-22,2766.72,3088.88,2737.54,3076.92,677457.64825
Ethereum,ETH,2021-09-21,2977.32,3105.83,2652.0,2765.9,971519.88941
Ethereum,ETH,2021-09-20,3328.57,3347.82,2913.39,2977.28,917939.57849
Ethereum,ETH,2021-09-19,3435.64,3456.53,3277.74,3328.62,312948.0013
Ethereum,ETH,2021-09-18,3399.89,3541.96,3368.88,3435.64,315162.7627
Ethereum,ETH,2021-09-17,3567.97,3594.17,3350.07,3399.81,398888.3705
Ethereum,ETH,2021-09-16,3613.55,3676.28,3481.14,3567.98,467985.4919
Ethereum,ETH,2021-09-15,3434.37,3616.16,3357.78,3613.55,428507.5278
Ethereum,ETH,2021-09-14,3285.09,3437.05,3269.95,3434.37,373634.9026
Ethereum,ETH,2021-09-13,3404.3,3430.3,3108.49,3285.35,647855.7199
Ethereum,ETH,2021-09-12,3267.1,3474.16,3231.1,3404.21,408858.9595
Ethereum,ETH,2021-09-11,3208.85,3348.37,3200.0,3267.21,413524.1761
Ethereum,ETH,2021-09-10,3424.94,3514.11,3150.0,3208.86,633026.2659
Ethereum,ETH,2021-09-09,3499.01,3567.06,3390.4,3424.93,628553.8831
Ethereum,ETH,2021-09-08,3434.84,3560.0,3215.16,3499.0,780611.7657
Ethereum,ETH,2021-09-07,3926.67,3947.15,3005.0,3434.57,1203536.00209
Ethereum,ETH,2021-09-06,3950.28,3970.0,3864.3,3926.77,397768.5783
Ethereum,ETH,2021-09-05,3885.61,3980.0,3830.0,3950.29,365759.8597
Ethereum,ETH,2021-09-04,3938.11,3970.0,3832.5,3885.52,364478.1193
Ethereum,ETH,2021-09-03,3785.82,4027.88,3705.05,3938.11,655903.75739
Ethereum,ETH,2021-09-02,3826.82,3836.8,3717.04,3785.82,525165.7996
Ethereum,ETH,2021-09-01,3429.19,3842.0,3382.22,3826.82,845759.95868
Ethereum,ETH,2021-08-31,3229.14,3476.0,3188.77,3429.2,863071.13092
Ethereum,ETH,2021-08-30,3223.47,3347.95,3143.0,3229.64,625347.27541
Ethereum,ETH,2021-08-29,3244.75,3285.0,3152.34,3223.47,335806.7827
Ethereum,ETH,2021-08-28,3273.89,3287.0,3210.31,3244.48,262360.34921
Ethereum,ETH,2021-08-27,3093.06,3280.0,3060.18,3273.45,451027.80711
Ethereum,ETH,2021-08-26,3226.88,3250.0,3053.3,3093.2,442298.47372
Ethereum,ETH,2021-08-25,3170.63,3248.0,3080.0,3226.87,483697.69444
Ethereum,ETH,2021-08-24,3321.28,3357.85,3147.31,3170.62,540480.07853
Ethereum,ETH,2021-08-23,3238.0,3377.89,3230.02,3321.28,602103.44614
Ethereum,ETH,2021-08-22,3223.36,3272.0,3126.42,3238.0,406479.07654
Ethereum,ETH,2021-08-21,3284.81,3309.16,3207.0,3223.43,421156.09084
Ethereum,ETH,2021-08-20,3184.11,3300.0,3177.16,3284.82,558127.4554
Ethereum,ETH,2021-08-19,3014.18,3188.0,2958.33,3184.12,634769.92174
Ethereum,ETH,2021-08-18,3011.73,3125.81,2950.0,3014.55,625103.25568
Ethereum,ETH,2021-08-17,3147.18,3290.0,2991.89,3011.72,804996.06971
Ethereum,ETH,2021-08-16,3307.35,3335.0,3135.22,3146.53,635667.05422
Ethereum,ETH,2021-08-15,3263.16,3320.0,3111.13,3307.09,565579.67765
Ethereum,ETH,2021-08-14,3322.33,3330.98,3200.0,3263.16,486102.53787
Ethereum,ETH,2021-08-13,3046.11,3327.83,3033.8,3322.32,579333.40323
Ethereum,ETH,2021-08-12,3160.4,3239.0,2979.29,3045.96,737628.45808
Ethereum,ETH,2021-08-11,3141.14,3274.0,3120.27,3160.5,732546.60433
Ethereum,ETH,2021-08-10,3160.51,3233.0,3051.22,3141.66,880675.74443
Ethereum,ETH,2021-08-09,3011.84,3186.0,2893.23,3160.52,1129584.61614
Ethereum,ETH,2021-08-08,3160.48,3189.99,2949.03,3011.85,966349.70579
Ethereum,ETH,2021-08-07,2891.54,3171.0,2865.5,3160.31,1205277.10095
Ethereum,ETH,2021-08-06,2827.01,2946.75,2720.06,2891.58,825399.48637
Ethereum,ETH,2021-08-05,2724.55,2843.98,2529.91,2826.99,1307720.20654
Ethereum,ETH,2021-08-04,2508.51,2772.71,2457.68,2724.78,954590.7536
Ethereum,ETH,2021-08-03,2606.92,2632.44,2442.32,2509.04,792960.84375
Ethereum,ETH,2021-08-02,2555.5,2666.0,2507.0,2606.93,726701.84952
Ethereum,ETH,2021-08-01,2531.1,2697.61,2511.24,2555.69,853495.94078
Ethereum,ETH,2021-07-31,2461.77,2553.86,2420.68,2531.05,507601.05026
Ethereum,ETH,2021-07-30,2382.93,2471.7,2315.92,2461.81,762577.28797
Ethereum,ETH,2021-07-29,2300.9,2400.0,2266.12,2382.92,499364.83496
Ethereum,ETH,2021-07-28,2299.47,2345.0,2243.15,2300.9,718202.57727
Ethereum,ETH,2021-07-27,2227.81,2319.26,2150.5,2299.49,906359.23478
Ethereum,ETH,2021-07-26,2189.82,2433.65,2171.57,2228.08,1393738.163
Ethereum,ETH,2021-07-25,2184.9,2197.41,2105.93,2189.79,535630.27
Ethereum,ETH,2021-07-24,2124.26,2199.5,2105.58,2184.75,633075.18592
Ethereum,ETH,2021-07-23,2024.27,2130.9,1993.22,2124.25,708160.91322
Ethereum,ETH,2021-07-22,1995.5,2046.0,1947.62,2024.56,768854.3659
Ethereum,ETH,2021-07-21,1786.03,2035.23,1747.55,1995.5,1115949.82033
Ethereum,ETH,2021-07-20,1818.73,1841.34,1706.0,1786.03,786257.272
Ethereum,ETH,2021-07-19,1891.65,1919.0,1805.0,1818.73,547419.93771
Ethereum,ETH,2021-07-18,1899.5,1993.79,1877.1,1891.64,534837.63654
Ethereum,ETH,2021-07-17,1876.47,1919.19,1844.45,1899.59,430300.51578
Ethereum,ETH,2021-07-16,1919.54,1965.0,1850.0,1876.26,577068.89724
Ethereum,ETH,2021-07-15,1994.41,2042.88,1881.0,1919.51,645271.32563
Ethereum,ETH,2021-07-14,1940.44,2019.18,1865.0,1994.58,690505.60937
Ethereum,ETH,2021-07-13,2031.57,2047.35,1918.0,1940.15,647388.24969
Ethereum,ETH,2021-07-12,2140.54,2167.83,2006.68,2031.58,540630.10742
Ethereum,ETH,2021-07-11,2110.68,2174.0,2081.02,2140.45,342294.40302
Ethereum,ETH,2021-07-10,2146.99,2194.82,2074.16,2110.69,499071.85904
Ethereum,ETH,2021-07-09,2116.32,2189.4,2046.51,2146.99,738611.36304
Ethereum,ETH,2021-07-08,2316.25,2325.6,2084.79,2116.33,880265.04124
Ethereum,ETH,2021-07-07,2322.51,2409.0,2291.9,2316.57,666501.35572
Ethereum,ETH,2021-07-06,2196.85,2350.0,2193.0,2322.5,785330.17152
Ethereum,ETH,2021-07-05,2322.69,2324.64,2157.32,2196.53,781806.31605
Ethereum,ETH,2021-07-04,2226.99,2389.93,2189.58,2322.69,590656.25069
Ethereum,ETH,2021-07-03,2153.95,2240.0,2112.01,2226.99,569264.801
Ethereum,ETH,2021-07-02,2106.41,2160.0,2018.5,2154.13,672282.37476
Ethereum,ETH,2021-07-01,2275.68,2275.93,2073.12,2106.41,787865.25137
Ethereum,ETH,2021-06-30,2165.46,2287.78,2087.99,2275.68,910583.6032
Ethereum,ETH,2021-06-29,2084.42,2245.0,2073.57,2165.33,831257.23277
Ethereum,ETH,2021-06-28,1982.27,2145.0,1960.52,2084.41,1044244.68308
Ethereum,ETH,2021-06-27,1829.84,1984.5,1804.26,1982.28,696055.79307
Ethereum,ETH,2021-06-26,1808.97,1852.8,1717.32,1829.64,832315.14904
Ethereum,ETH,2021-06-25,1989.53,2019.99,1791.22,1808.82,858808.54767
Ethereum,ETH,2021-06-24,1967.95,2036.61,1884.79,1989.52,701231.67478
Ethereum,ETH,2021-06-23,1879.29,2045.0,1821.95,1968.14,918612.30494
Ethereum,ETH,2021-06-22,1885.27,1998.0,1700.48,1879.28,1695338.08052
Ethereum,ETH,2021-06-21,2243.49,2260.16,1865.54,1885.49,1629819.66576
Ethereum,ETH,2021-06-20,2165.34,2280.01,2040.68,2243.47,743883.64741
Ethereum,ETH,2021-06-19,2234.09,2278.82,2161.67,2164.67,496872.24997
Ethereum,ETH,2021-06-18,2373.28,2378.0,2139.0,2234.09,778905.20197
Ethereum,ETH,2021-06-17,2368.02,2460.5,2306.0,2373.28,560667.58566
Ethereum,ETH,2021-06-16,2543.55,2556.19,2351.18,2367.89,624741.78358
Ethereum,ETH,2021-06-15,2580.58,2640.0,2507.7,2543.54,599826.64933
Ethereum,ETH,2021-06-14,2509.33,2609.17,2461.0,2580.77,684183.55622
Ethereum,ETH,2021-06-13,2370.64,2548.41,2308.41,2509.33,715948.75986
Ethereum,ETH,2021-06-12,2354.09,2454.53,2256.22,2370.74,767439.4984
Ethereum,ETH,2021-06-11,2471.01,2497.99,2321.37,2354.01,587364.27358
Ethereum,ETH,2021-06-10,2610.2,2624.46,2425.11,2471.09,741237.49926
Ethereum,ETH,2021-06-09,2507.43,2626.63,2405.28,2610.18,1276718.24011
Ethereum,ETH,2021-06-08,2592.05,2620.99,2304.91,2507.23,1693747.42759
Ethereum,ETH,2021-06-07,2711.92,2847.55,2570.0,2592.05,1152128.07856
Ethereum,ETH,2021-06-06,2627.63,2745.0,2614.0,2711.92,673792.69369
Ethereum,ETH,2021-06-05,2689.54,2816.87,2552.23,2627.73,961824.12413
Ethereum,ETH,2021-06-04,2857.25,2860.0,2552.0,2689.51,1188314.11191
Ethereum,ETH,2021-06-03,2706.21,2891.95,2662.4,2857.25,1024290.89423
Ethereum,ETH,2021-06-02,2634.31,2802.99,2550.0,2706.22,970070.53563
Ethereum,ETH,2021-06-01,2706.15,2740.0,2523.74,2634.57,1179577.10806
Ethereum,ETH,2021-05-31,2385.82,2720.0,2271.44,2706.15,1307958.04068
Ethereum,ETH,2021-05-30,2278.74,2476.42,2180.53,2385.98,1151113.19883
Ethereum,ETH,2021-05-29,2412.34,2574.27,2204.1,2278.74,1379427.18851
Ethereum,ETH,2021-05-28,2742.23,2762.45,2327.38,2412.1,1554584.61362
Ethereum,ETH,2021-05-27,2884.82,2889.74,2633.68,2742.23,1099029.91206
Ethereum,ETH,2021-05-26,2705.1,2910.0,2643.0,2884.94,1583799.59251
Ethereum,ETH,2021-05-25,2647.92,2750.0,2378.54,2705.11,2115349.50445
Ethereum,ETH,2021-05-24,2096.63,2675.0,2079.94,2648.43,2186632.92245
Ethereum,ETH,2021-05-23,2295.45,2381.57,1728.74,2096.39,2914548.73125
Ethereum,ETH,2021-05-22,2430.98,2485.0,2145.0,2294.87,1684318.01157
Ethereum,ETH,2021-05-21,2767.87,2938.54,2101.0,2430.98,2727031.93514
Ethereum,ETH,2021-05-20,2438.92,2990.05,2155.0,2768.62,2942777.9301
Ethereum,ETH,2021-05-19,3375.08,3441.73,1888.0,2438.92,4309836.31939
Ethereum,ETH,2021-05-18,3282.25,3565.71,3240.0,3375.07,1287110.84143
Ethereum,ETH,2021-05-17,3581.81,3587.06,3102.0,3282.51,1904012.43998
Ethereum,ETH,2021-05-16,3646.24,3879.0,3343.06,3582.1,1324065.65875
